epoch,step,val_acc,val_balanced_acc,val_macro_precision,val_macro_recall,val_macro_f1,val_weighted_f1,test_acc,test_loss,test_balanced_acc,test_macro_precision,test_macro_recall,test_macro_f1,test_weighted_f1
0,0,0.8372626064178127,0.8361802991528128,0.8350494098508185,0.8361802991528128,0.8355573202949667,0.837399687295855,,,,,,,
