epoch,step,val_acc,val_balanced_acc,val_macro_precision,val_macro_recall,val_macro_f1,val_weighted_f1,test_acc,test_loss,test_balanced_acc,test_macro_precision,test_macro_recall,test_macro_f1,test_weighted_f1
0,0,0.9534313085697877,0.7144255458760067,0.8314193874636622,0.7144255458760067,0.7583115916074958,0.9484542564361226,0.9535145971682747,,0.7080455385772437,0.8352023853391588,0.7080455385772437,0.754338560308139,0.9480915101217093
