epoch,step,test_acc,test_loss,test_balanced_acc,test_macro_precision,test_macro_recall,test_macro_f1,test_weighted_f1
0,0,0.25,,0.256374269005848,0.24992960662525882,0.256374269005848,0.24969033289590783,0.24424016169660767
