epoch,step,test_acc,test_loss,test_balanced_acc,test_macro_precision,test_macro_recall,test_macro_f1,test_weighted_f1
0,0,0.8,,0.8333333333333334,0.8444444444444444,0.8333333333333334,0.8306878306878307,0.7968253968253969
