epoch,step,test_acc,test_loss,test_balanced_acc,test_macro_precision,test_macro_recall,test_macro_f1,test_weighted_f1
0,0,0.8936170212765957,,0.6435870331219169,0.6020659882824545,0.6435870331219169,0.6221344198872288,0.8638339905373136
