epoch,step,test_acc,test_loss,test_balanced_acc,test_macro_precision,test_macro_recall,test_macro_f1,test_weighted_f1
0,0,0.9730769230769231,,0.9579480863963622,0.9575611437911278,0.9579480863963622,0.9565365522303321,0.9731558508150338
