epoch,step,val_acc,val_balanced_acc,val_macro_precision,val_macro_recall,val_macro_f1,val_weighted_f1,test_acc,test_loss,test_balanced_acc,test_macro_precision,test_macro_recall,test_macro_f1,test_weighted_f1
0,0,0.9986666666666667,0.9897959183673469,0.9992877492877492,0.9897959183673469,0.9944889816372868,0.9986602689866828,,,,,,,
