epoch,step,test_acc,test_loss,test_balanced_acc,test_macro_precision,test_macro_recall,test_macro_f1,test_weighted_f1
0,0,0.5384615384615384,,0.5385261978145138,0.5385154061624651,0.5385261978145138,0.5384453781512605,0.5384938590820944
