epoch,step,test_acc,test_loss,test_balanced_acc,test_macro_precision,test_macro_recall,test_macro_f1,test_weighted_f1
0,0,0.8648648648648649,,0.5,0.43243243243243246,0.5,0.463768115942029,0.8021934978456717
