epoch,step,test_acc,test_balanced_acc,test_loss,test_macro_f1,test_macro_precision,test_macro_recall,test_weighted_f1,train_acc,train_balanced_acc,train_loss,train_macro_f1,train_macro_precision,train_macro_recall,train_weighted_f1,val_acc,val_balanced_acc,val_loss,val_macro_f1,val_macro_precision,val_macro_recall,val_weighted_f1
0,1,,,,,,,,,,,,,,,0.6080000400543213,0.5,0.684011697769165,0.3781094253063202,0.30399999022483826,0.5,0.45978108048439026
0,1,,,,,,,,0.6847389340400696,0.5,0.7252135872840881,0.4064362347126007,0.3423694670200348,0.5,0.5566054582595825,,,,,,,
1,3,,,,,,,,,,,,,,,0.6080000400543213,0.5,0.673557460308075,0.3781094253063202,0.30399999022483826,0.5,0.45978108048439026
1,3,,,,,,,,0.6847389340400696,0.5,0.6737009286880493,0.4064362347126007,0.3423694670200348,0.5,0.5566054582595825,,,,,,,
2,5,,,,,,,,,,,,,,,0.656000018119812,0.5612244606018066,0.6483007669448853,0.4988345503807068,0.819327712059021,0.5612244606018066,0.5594555139541626
2,5,,,,,,,,0.6847389340400696,0.5,0.6584983468055725,0.4064362347126007,0.3423694670200348,0.5,0.5566054582595825,,,,,,,
3,7,,,,,,,,,,,,,,,0.8080000281333923,0.7659774422645569,0.5510047674179077,0.7794116735458374,0.8399107456207275,0.7659774422645569,0.7965646982192993
3,7,,,,,,,,0.7550200819969177,0.6149018406867981,0.6178614497184753,0.6125255227088928,0.8436400294303894,0.6149018406867981,0.6993433833122253,,,,,,,
4,9,,,,,,,,,,,,,,,0.8160000443458557,0.7870569229125977,0.4008600413799286,0.7972639799118042,0.8233515024185181,0.7870569229125977,0.8105764389038086
4,9,,,,,,,,0.8313252925872803,0.766852855682373,0.48477381467819214,0.7865931987762451,0.8283874988555908,0.766852855682373,0.8226927518844604,,,,,,,
5,11,,,,,,,,,,,,,,,0.8080000281333923,0.8203544616699219,0.506350040435791,0.8051948547363281,0.8055840134620667,0.8203544616699219,0.8102442026138306
5,11,,,,,,,,0.849397599697113,0.8058258891105652,0.38130250573158264,0.8179425001144409,0.8356773853302002,0.8058258891105652,0.8459026217460632,,,,,,,
6,13,,,,,,,,,,,,,,,0.8400000333786011,0.7995434999465942,0.4250544309616089,0.8161764144897461,0.8828071355819702,0.7995434999465942,0.8304705619812012
6,13,,,,,,,,0.849397599697113,0.8505052328109741,0.4115796685218811,0.8332432508468628,0.8233560919761658,0.8505052328109741,0.8524200320243835,,,,,,,
7,15,,,,,,,,,,,,,,,0.9040000438690186,0.8956767320632935,0.21835637092590332,0.8985390067100525,0.9019367098808289,0.8956767320632935,0.9036234617233276
7,15,,,,,,,,0.9176706671714783,0.8780189752578735,0.22278279066085815,0.8988100290298462,0.9317716360092163,0.8780189752578735,0.9149512052536011,,,,,,,
8,17,,,,,,,,,,,,,,,0.9360000491142273,0.929242730140686,0.13855324685573578,0.9323593378067017,0.9360338449478149,0.929242730140686,0.9357489347457886
8,17,,,,,,,,0.9477911591529846,0.9550030827522278,0.1610081046819687,0.9412650465965271,0.9309508800506592,0.9550030827522278,0.9484987854957581,,,,,,,
9,19,,,,,,,,,,,,,,,0.9520000219345093,0.9387755393981934,0.11121481657028198,0.9484039545059204,0.9634146690368652,0.9387755393981934,0.9513461589813232
9,19,,,,,,,,0.9759036302566528,0.970375657081604,0.10709051042795181,0.9719972610473633,0.9736669063568115,0.970375657081604,0.9758615493774414,,,,,,,
10,21,,,,,,,,,,,,,,,1.0,1.0,0.021992433816194534,1.0,1.0,1.0,1.0
10,21,,,,,,,,0.9899598360061646,0.9840764403343201,0.0610186941921711,0.9882704019546509,0.9927746057510376,0.9840764403343201,0.989915132522583,,,,,,,
11,23,,,,,,,,,,,,,,,1.0,1.0,0.0058776079677045345,1.0,1.0,1.0,1.0
11,23,,,,,,,,0.9859437942504883,0.9897360801696777,0.03773586079478264,0.983911395072937,0.9786585569381714,0.9897360801696777,0.9860242009162903,,,,,,,
12,25,,,,,,,,,,,,,,,0.9920000433921814,0.9897959232330322,0.010533708147704601,0.9915773868560791,0.9935064911842346,0.9897959232330322,0.9919849038124084
12,25,,,,,,,,1.0,1.0,0.006485110614448786,1.0,1.0,1.0,1.0,,,,,,,
13,27,,,,,,,,,,,,,,,0.9920000433921814,0.9897959232330322,0.008557789027690887,0.9915773868560791,0.9935064911842346,0.9897959232330322,0.9919849038124084
13,27,,,,,,,,1.0,1.0,0.0056346203200519085,1.0,1.0,1.0,1.0,,,,,,,
14,29,,,,,,,,,,,,,,,0.9920000433921814,0.9934210777282715,0.020462168380618095,0.99163818359375,0.9900000095367432,0.9934210777282715,0.9920139312744141
14,29,,,,,,,,1.0,1.0,0.0013553666649386287,1.0,1.0,1.0,1.0,,,,,,,
15,31,,,,,,,,,,,,,,,0.9920000433921814,0.9934210777282715,0.03633042424917221,0.99163818359375,0.9900000095367432,0.9934210777282715,0.9920139312744141
15,31,,,,,,,,0.9959839582443237,0.9953490495681763,0.010135299526154995,0.9953490495681763,0.9953490495681763,0.9953490495681763,0.9959839582443237,,,,,,,
16,33,,,,,,,,,,,,,,,0.9920000433921814,0.9934210777282715,0.018808187916874886,0.99163818359375,0.9900000095367432,0.9934210777282715,0.9920139312744141
16,33,,,,,,,,0.9979919791221619,0.9985337257385254,0.0016138002974912524,0.9976784586906433,0.996835470199585,0.9985337257385254,0.9979936480522156,,,,,,,
