epoch,step,test_acc,test_loss,test_balanced_acc,test_macro_precision,test_macro_recall,test_macro_f1,test_weighted_f1
0,0,0.987012987012987,,0.9878048780487805,0.9864864864864865,0.9878048780487805,0.986977845425334,0.9870217724099002
