epoch,step,test_acc,test_loss,test_balanced_acc,test_macro_precision,test_macro_recall,test_macro_f1,test_weighted_f1
0,0,0.6428571428571429,,0.45,0.34615384615384615,0.45,0.391304347826087,0.5590062111801243
