epoch,step,val_acc,val_balanced_acc,val_macro_precision,val_macro_recall,val_macro_f1,val_weighted_f1,test_acc,test_loss,test_balanced_acc,test_macro_precision,test_macro_recall,test_macro_f1,test_weighted_f1
0,0,0.9985313751668892,0.9985230073813122,0.9985273913363198,0.9985230073813122,0.9985249061803405,0.9985312718676015,0.9985045930356762,,0.9985046840527552,0.9985058092584438,0.9985046840527552,0.9985046829096885,0.9985045918927318
