epoch,step,test_acc,test_loss,test_balanced_acc,test_macro_precision,test_macro_recall,test_macro_f1,test_weighted_f1
0,0,0.9986684420772304,,0.99,0.9992877492877492,0.99,0.9945931157620396,0.998662191576747
