epoch,step,test_acc,test_balanced_acc,test_loss,test_macro_f1,test_macro_precision,test_macro_recall,test_weighted_f1,train_acc,train_balanced_acc,train_loss,train_macro_f1,train_macro_precision,train_macro_recall,train_weighted_f1,val_acc,val_balanced_acc,val_loss,val_macro_f1,val_macro_precision,val_macro_recall,val_weighted_f1
0,0,,,,,,,,,,,,,,,0.8571429252624512,0.75,0.41547441482543945,0.7878788113594055,0.9166666269302368,0.75,0.8398268222808838
0,0,,,,,,,,0.5833333730697632,0.6013985872268677,0.6803401112556458,0.5714285969734192,0.6218487620353699,0.6013985872268677,0.5654762387275696,,,,,,,
1,1,,,,,,,,,,,,,,,0.7142857313156128,0.6499999761581421,0.3401127755641937,0.6500000357627869,0.6499999761581421,0.6499999761581421,0.7142857909202576
1,1,,,,,,,,0.9583333134651184,0.9615384340286255,0.2820265293121338,0.9582608938217163,0.9583333730697632,0.9615384340286255,0.9584058523178101,,,,,,,
2,2,,,,,,,,,,,,,,,0.8571429252624512,0.75,0.30269885063171387,0.7878788113594055,0.9166666269302368,0.75,0.8398268222808838
2,2,,,,,,,,0.9583333134651184,0.9615384340286255,0.15642642974853516,0.9582608938217163,0.9583333730697632,0.9615384340286255,0.9584058523178101,,,,,,,
3,3,,,,,,,,,,,,,,,0.8571429252624512,0.75,0.3722692131996155,0.7878788113594055,0.9166666269302368,0.75,0.8398268222808838
3,3,,,,,,,,0.9583333134651184,0.9615384340286255,0.08310128003358841,0.9582608938217163,0.9583333730697632,0.9615384340286255,0.9584058523178101,,,,,,,
4,4,,,,,,,,,,,,,,,0.8571429252624512,0.75,0.4194459915161133,0.7878788113594055,0.9166666269302368,0.75,0.8398268222808838
4,4,,,,,,,,1.0,1.0,0.04331687092781067,1.0,1.0,1.0,1.0,,,,,,,
5,5,,,,,,,,,,,,,,,0.8571429252624512,0.75,0.4228149354457855,0.7878788113594055,0.9166666269302368,0.75,0.8398268222808838
5,5,,,,,,,,1.0,1.0,0.017116371542215347,1.0,1.0,1.0,1.0,,,,,,,
6,6,,,,,,,,,,,,,,,0.8571429252624512,0.75,0.41050106287002563,0.7878788113594055,0.9166666269302368,0.75,0.8398268222808838
6,6,,,,,,,,1.0,1.0,0.004768026527017355,1.0,1.0,1.0,1.0,,,,,,,
7,7,,,,,,,,,,,,,,,0.8571429252624512,0.75,0.39472243189811707,0.7878788113594055,0.9166666269302368,0.75,0.8398268222808838
7,7,,,,,,,,1.0,1.0,0.0013715556124225259,1.0,1.0,1.0,1.0,,,,,,,
8,8,,,,,,,,,,,,,,,0.8571429252624512,0.75,0.3789864182472229,0.7878788113594055,0.9166666269302368,0.75,0.8398268222808838
8,8,,,,,,,,1.0,1.0,0.0005786795518361032,1.0,1.0,1.0,1.0,,,,,,,
9,9,,,,,,,,,,,,,,,0.8571429252624512,0.75,0.3642645478248596,0.7878788113594055,0.9166666269302368,0.75,0.8398268222808838
9,9,,,,,,,,1.0,1.0,0.00039168543298728764,1.0,1.0,1.0,1.0,,,,,,,
10,10,,,,,,,,,,,,,,,0.8571429252624512,0.75,0.35082823038101196,0.7878788113594055,0.9166666269302368,0.75,0.8398268222808838
10,10,,,,,,,,1.0,1.0,0.0003365489246789366,1.0,1.0,1.0,1.0,,,,,,,
11,11,,,,,,,,,,,,,,,0.8571429252624512,0.75,0.33870285749435425,0.7878788113594055,0.9166666269302368,0.75,0.8398268222808838
11,11,,,,,,,,1.0,1.0,0.0003044412878807634,1.0,1.0,1.0,1.0,,,,,,,
12,12,,,,,,,,,,,,,,,0.8571429252624512,0.75,0.3277958929538727,0.7878788113594055,0.9166666269302368,0.75,0.8398268222808838
12,12,,,,,,,,1.0,1.0,0.0002708416141103953,1.0,1.0,1.0,1.0,,,,,,,
13,13,,,,,,,,,,,,,,,0.8571429252624512,0.75,0.31795626878738403,0.7878788113594055,0.9166666269302368,0.75,0.8398268222808838
13,13,,,,,,,,1.0,1.0,0.00023263339244294912,1.0,1.0,1.0,1.0,,,,,,,
14,14,,,,,,,,,,,,,,,0.8571429252624512,0.75,0.3090258538722992,0.7878788113594055,0.9166666269302368,0.75,0.8398268222808838
