epoch,step,test_acc,test_loss,test_balanced_acc,test_macro_precision,test_macro_recall,test_macro_f1,test_weighted_f1
0,0,0.85,,0.8571428571428571,0.9090909090909092,0.8571428571428571,0.8564593301435407,0.8413875598086124
