epoch,step,test_acc,test_loss,test_balanced_acc,test_macro_precision,test_macro_recall,test_macro_f1,test_weighted_f1
0,0,0.7130977130977131,,0.7103843324563868,0.7100921709658601,0.7103843324563868,0.706488525107446,0.7083372492373926
