epoch,step,val_acc,val_balanced_acc,val_macro_precision,val_macro_recall,val_macro_f1,val_weighted_f1,test_acc,test_loss,test_balanced_acc,test_macro_precision,test_macro_recall,test_macro_f1,test_weighted_f1
0,0,0.16470588235294117,0.1630528527200354,0.1850991114149009,0.1630528527200354,0.16679634541703506,0.17099460827655555,0.2641509433962264,,0.2624360902255639,0.26351590438546957,0.2624360902255639,0.2583600229941693,0.25982965875970937
