epoch,step,val_acc,val_balanced_acc,val_macro_precision,val_macro_recall,val_macro_f1,val_weighted_f1,test_acc,test_loss,test_balanced_acc,test_macro_precision,test_macro_recall,test_macro_f1,test_weighted_f1
0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,,0.8333333333333333,0.9166666666666667,0.8333333333333333,0.8545454545454545,0.8681818181818182
