epoch,step,train_acc,train_balanced_acc,train_loss,train_macro_f1,train_macro_precision,train_macro_recall,train_weighted_f1,val_acc,val_balanced_acc,val_loss,val_macro_f1,val_macro_precision,val_macro_recall,val_weighted_f1
0,8,,,,,,,,0.12829650938510895,0.0555555559694767,2.7847256660461426,0.01263423915952444,0.007127583958208561,0.0555555559694767,0.02917671948671341
0,8,0.09291825443506241,0.049073874950408936,2.8566436767578125,0.014603489078581333,0.01413304079324007,0.049073874950408936,0.034256331622600555,,,,,,,
1,17,,,,,,,,0.12829650938510895,0.0555555559694767,2.4509499073028564,0.01263423915952444,0.007127583958208561,0.0555555559694767,0.02917671948671341
1,17,0.13165399432182312,0.05589185655117035,2.6606459617614746,0.021854577586054802,0.07895565032958984,0.05589185655117035,0.05390157178044319,,,,,,,
2,26,,,,,,,,0.16250890493392944,0.0555555559694767,2.3963871002197266,0.015532393008470535,0.009028272703289986,0.0555555559694767,0.04543473944067955
2,26,0.161121666431427,0.05849611759185791,2.4569711685180664,0.031350113451480865,0.026377134025096893,0.05849611759185791,0.0840199738740921,,,,,,,
3,35,,,,,,,,0.17676407098770142,0.061180729418992996,2.361207962036133,0.02651408314704895,0.01707596331834793,0.061180729418992996,0.07626600563526154
3,35,0.16278517246246338,0.058915093541145325,2.3983423709869385,0.031812023371458054,0.03671206533908844,0.058915093541145325,0.08609233051538467,,,,,,,
4,44,,,,,,,,0.16250890493392944,0.0555555559694767,2.3040404319763184,0.01615646295249462,0.009452736005187035,0.0555555559694767,0.04726024344563484
4,44,0.1665874570608139,0.05794317275285721,2.352609634399414,0.025936855003237724,0.07900793850421906,0.05794317275285721,0.07212913781404495,,,,,,,
5,53,,,,,,,,0.18317890167236328,0.06356168538331985,2.238866090774536,0.02967272885143757,0.01951073668897152,0.06356168538331985,0.08514560014009476
5,53,0.18084600567817688,0.0648331567645073,2.2982311248779297,0.036428436636924744,0.07361772656440735,0.0648331567645073,0.09810221940279007,,,,,,,
6,62,,,,,,,,0.25017818808555603,0.09242318570613861,2.1546173095703125,0.05686295032501221,0.04478972405195236,0.09242318570613861,0.15418602526187897
6,62,0.19415399432182312,0.06984635442495346,2.235438108444214,0.04142822325229645,0.05234207212924957,0.06984635442495346,0.11162872612476349,,,,,,,
7,71,,,,,,,,0.2558802664279938,0.09556993842124939,2.032743453979492,0.06074453145265579,0.04537058621644974,0.09556993842124939,0.1645852029323578
7,71,0.22884981334209442,0.08613967150449753,2.1376912593841553,0.05523805692791939,0.08853336423635483,0.08613967150449753,0.14549358189105988,,,,,,,
8,80,,,,,,,,0.267997145652771,0.10815657675266266,1.9251456260681152,0.08452413976192474,0.13890154659748077,0.10815657675266266,0.20257331430912018
8,80,0.2554657757282257,0.10144799947738647,2.03279709815979,0.078140988945961,0.09052521735429764,0.10144799947738647,0.19020788371562958,,,,,,,
9,89,,,,,,,,0.30506059527397156,0.13397929072380066,1.8662165403366089,0.10148438811302185,0.12093698978424072,0.13397929072380066,0.23304851353168488
9,89,0.2849334478378296,0.12420283257961273,1.9471173286437988,0.10419920086860657,0.09862016141414642,0.12420283257961273,0.23484095931053162,,,,,,,
