epoch,step,test_acc,test_loss,test_balanced_acc,test_macro_precision,test_macro_recall,test_macro_f1,test_weighted_f1
0,0,0.5652173913043478,,0.2826666666666667,0.2517241379310345,0.2826666666666667,0.26612085769980504,0.5263581659462666
