epoch,step,test_acc,test_loss,test_balanced_acc,test_macro_precision,test_macro_recall,test_macro_f1,test_weighted_f1
0,0,0.8108108108108109,,0.46875,0.42857142857142855,0.46875,0.44776119402985076,0.7745058491327148
