epoch,step,val_acc,val_balanced_acc,val_macro_precision,val_macro_recall,val_macro_f1,val_weighted_f1,test_acc,test_loss,test_balanced_acc,test_macro_precision,test_macro_recall,test_macro_f1,test_weighted_f1
0,0,0.5128205128205128,0.36190476190476184,0.2817543859649123,0.28952380952380946,0.28210526315789475,0.5198380566801619,0.5714285714285714,,0.2555555555555556,0.2511111111111111,0.2555555555555556,0.23743890518084068,0.49790532048596564
