epoch,step,val_acc,val_balanced_acc,val_macro_precision,val_macro_recall,val_macro_f1,val_weighted_f1,test_acc,test_loss,test_balanced_acc,test_macro_precision,test_macro_recall,test_macro_f1,test_weighted_f1
0,0,0.9996162210566714,0.9995952437773918,0.9996261641902549,0.9995952437773918,0.9996106869107482,0.9996162151187465,0.999590625319824,,0.9995628762307213,0.9996084294732813,0.9995628762307213,0.9995856094209117,0.9995906159879191
