epoch,step,val_acc,val_balanced_acc,val_macro_precision,val_macro_recall,val_macro_f1,val_weighted_f1,test_acc,test_loss,test_balanced_acc,test_macro_precision,test_macro_recall,test_macro_f1,test_weighted_f1
0,0,0.5517241379310345,0.5073529411764706,0.5097402597402597,0.5073529411764706,0.49122807017543857,0.5214761040532365,,,,,,,
