epoch,step,val_acc,val_balanced_acc,val_macro_precision,val_macro_recall,val_macro_f1,val_weighted_f1,test_acc,test_loss,test_balanced_acc,test_macro_precision,test_macro_recall,test_macro_f1,test_weighted_f1
0,0,0.9940557065217391,0.8935283706696564,0.9552988128414142,0.8935283706696564,0.922065240862955,0.9938394425323065,0.9943614130434782,,0.8885585674713099,0.9539262094696874,0.8885585674713099,0.918603592178787,0.9941426910763315
