epoch,step,test_acc,test_balanced_acc,test_loss,test_macro_f1,test_macro_precision,test_macro_recall,test_weighted_f1,train_acc,train_balanced_acc,train_loss,train_macro_f1,train_macro_precision,train_macro_recall,train_weighted_f1,val_acc,val_balanced_acc,val_loss,val_macro_f1,val_macro_precision,val_macro_recall,val_weighted_f1
0,598,,,,,,,,,,,,,,,0.9488632082939148,0.6907153129577637,0.13181115686893463,0.732452929019928,0.8052328824996948,0.6907153129577637,0.9429777264595032
0,598,,,,,,,,0.9399150609970093,0.5928283929824829,0.15593960881233215,0.628531813621521,0.7448376417160034,0.5928283929824829,0.9265203475952148,,,,,,,
1,1197,,,,,,,,,,,,,,,0.9493591785430908,0.6679983139038086,0.13050544261932373,0.7172711491584778,0.823582112789154,0.6679983139038086,0.9413886666297913
1,1197,,,,,,,,0.9507090449333191,0.6768499612808228,0.1276274174451828,0.7259883880615234,0.8267873525619507,0.6768499612808228,0.9434071779251099,,,,,,,
2,1796,,,,,,,,,,,,,,,0.9492547512054443,0.6946245431900024,0.13152077794075012,0.7359926700592041,0.8068467974662781,0.6946245431900024,0.9435935616493225
2,1796,,,,,,,,0.9514203667640686,0.6826930642127991,0.126010924577713,0.7319323420524597,0.8303432464599609,0.6826930642127991,0.9444617033004761,,,,,,,
3,2395,,,,,,,,,,,,,,,0.9490197896957397,0.6999524831771851,0.13096705079078674,0.7389094233512878,0.8025351762771606,0.6999524831771851,0.9438290596008301
3,2395,,,,,,,,0.9515444040298462,0.6841374635696411,0.12467415630817413,0.7332596182823181,0.8306351900100708,0.6841374635696411,0.9446802139282227,,,,,,,
4,2994,,,,,,,,,,,,,,,0.9498812556266785,0.6869735717773438,0.13078555464744568,0.7323145866394043,0.816581666469574,0.6869735717773438,0.943455696105957
4,2994,,,,,,,,0.9519946575164795,0.6869372129440308,0.12361462414264679,0.7363381385803223,0.8334656953811646,0.6869372129440308,0.9452658891677856,,,,,,,
5,3593,,,,,,,,,,,,,,,0.9497507214546204,0.6876829862594604,0.13016678392887115,0.7324914932250977,0.8149194717407227,0.6876829862594604,0.9434135556221008
5,3593,,,,,,,,0.952484130859375,0.6915299296379089,0.1222190260887146,0.7407234907150269,0.8353317379951477,0.6915299296379089,0.9460265040397644,,,,,,,
6,4192,,,,,,,,,,,,,,,0.9494113922119141,0.6686104536056519,0.13120996952056885,0.7178606390953064,0.8237206339836121,0.6686104536056519,0.9414850473403931
6,4192,,,,,,,,0.9527973532676697,0.6946996450424194,0.12073122709989548,0.743653416633606,0.8363238573074341,0.6946996450424194,0.9465279579162598,,,,,,,
7,4791,,,,,,,,,,,,,,,0.9482889175415039,0.7143642902374268,0.1342279314994812,0.7460992336273193,0.7919652462005615,0.7143642902374268,0.9443321824073792
7,4791,,,,,,,,0.9532737731933594,0.6981531977653503,0.11907576024532318,0.7471631765365601,0.838803768157959,0.6981531977653503,0.9471776485443115,,,,,,,
8,5390,,,,,,,,,,,,,,,0.9490981101989746,0.6992152333259583,0.1331619918346405,0.7386207580566406,0.8034874796867371,0.6992152333259583,0.9438326358795166
8,5390,,,,,,,,0.9537436366081238,0.7039169073104858,0.1169460266828537,0.7521070241928101,0.8394535183906555,0.7039169073104858,0.947995126247406,,,,,,,
9,5989,,,,,,,,,,,,,,,0.9494374394416809,0.6933586597442627,0.1350632607936859,0.7355874180793762,0.8090566396713257,0.6933586597442627,0.9436337351799011
9,5989,,,,,,,,0.9544288516044617,0.7100414633750916,0.11488311737775803,0.7577497363090515,0.8420010805130005,0.7100414633750916,0.9490001201629639,,,,,,,
10,6588,,,,,,,,,,,,,,,0.9488371014595032,0.6955703496932983,0.13684427738189697,0.7356261014938354,0.8028506636619568,0.6955703496932983,0.9433461427688599
10,6588,,,,,,,,0.9555056691169739,0.7185899019241333,0.11223156005144119,0.7658004760742188,0.8465949892997742,0.7185899019241333,0.950482189655304,,,,,,,
11,7187,,,,,,,,,,,,,,,0.9487326741218567,0.681492030620575,0.13859595358371735,0.7257664799690247,0.8085960149765015,0.681492030620575,0.9421100616455078
11,7187,,,,,,,,0.9561060667037964,0.7251614928245544,0.10922853648662567,0.7712506055831909,0.8477529287338257,0.7251614928245544,0.9514225125312805,,,,,,,
12,7786,,,,,,,,,,,,,,,0.9466182589530945,0.7124994993209839,0.1458098143339157,0.7410922050476074,0.7810648679733276,0.7124994993209839,0.942915141582489
12,7786,,,,,,,,0.9575678706169128,0.7342597842216492,0.10611945390701294,0.780398964881897,0.8553304672241211,0.7342597842216492,0.9532222151756287,,,,,,,
13,8385,,,,,,,,,,,,,,,0.9468532204627991,0.7141828536987305,0.1478646993637085,0.7426379919052124,0.7822363376617432,0.7141828536987305,0.9432147145271301
13,8385,,,,,,,,0.9587621688842773,0.7434614896774292,0.102889284491539,0.7886937856674194,0.8599828481674194,0.7434614896774292,0.9547896981239319,,,,,,,
14,8984,,,,,,,,,,,,,,,0.9464616775512695,0.7020937204360962,0.15203642845153809,0.7343301773071289,0.7824297547340393,0.7020937204360962,0.9420309066772461
14,8984,,,,,,,,0.959891140460968,0.7529730796813965,0.09975007176399231,0.7967817783355713,0.8635791540145874,0.7529730796813965,0.9563006162643433,,,,,,,
15,9583,,,,,,,,,,,,,,,0.9451043009757996,0.6951375007629395,0.15926982462406158,0.7268355488777161,0.7745790481567383,0.6951375007629395,0.9404705166816711
15,9583,,,,,,,,0.9608439207077026,0.7628337144851685,0.0962182804942131,0.8043198585510254,0.8651382923126221,0.7628337144851685,0.9576597809791565,,,,,,,
16,10182,,,,,,,,,,,,,,,0.9454697370529175,0.6928005218505859,0.17139922082424164,0.7261084318161011,0.7776491641998291,0.6928005218505859,0.9405621886253357
16,10182,,,,,,,,0.9626320600509644,0.7730411291122437,0.09316429495811462,0.8143600225448608,0.8738901019096375,0.7730411291122437,0.9597238898277283,,,,,,,
17,10781,,,,,,,,,,,,,,,0.9454697370529175,0.69085294008255,0.1839720904827118,0.7248165011405945,0.7781091928482056,0.69085294008255,0.940407395362854
17,10781,,,,,,,,0.9635196328163147,0.7808487415313721,0.09006662666797638,0.8204538226127625,0.8760499954223633,0.7808487415313721,0.9608796834945679,,,,,,,
18,11380,,,,,,,,,,,,,,,0.9444516897201538,0.6955684423446655,0.17949093878269196,0.7256893515586853,0.7700932025909424,0.6955684423446655,0.9400139451026917
18,11380,,,,,,,,0.96488356590271,0.7900917530059814,0.08713532239198685,0.8285132646560669,0.8812881708145142,0.7900917530059814,0.9625014662742615,,,,,,,
19,11979,,,,,,,,,,,,,,,0.9422851204872131,0.7138887643814087,0.1976003795862198,0.732356607913971,0.755253791809082,0.7138887643814087,0.9397420883178711
19,11979,,,,,,,,0.9662474989891052,0.7996792793273926,0.08435320109128952,0.8365756273269653,0.886086106300354,0.7996792793273926,0.9641232490539551,,,,,,,
20,12578,,,,,,,,,,,,,,,0.942363440990448,0.7030240297317505,0.20115816593170166,0.7259508371353149,0.756376326084137,0.7030240297317505,0.9390195608139038
20,12578,,,,,,,,0.9675722718238831,0.8088029026985168,0.08142290264368057,0.8442083597183228,0.8907293081283569,0.8088029026985168,0.9656749963760376,,,,,,,
21,12579,0.9504448175430298,0.6902214884757996,0.1294620782136917,0.7350062727928162,0.8164834380149841,0.6902214884757996,0.9442926049232483,,,,,,,,,,,,,,
