epoch,step,val_acc,val_balanced_acc,val_macro_precision,val_macro_recall,val_macro_f1,val_weighted_f1,test_acc,test_loss,test_balanced_acc,test_macro_precision,test_macro_recall,test_macro_f1,test_weighted_f1
0,0,0.48717948717948717,0.26609848484848486,0.2765151515151515,0.26609848484848486,0.27056277056277056,0.4908424908424908,0.5306122448979592,,0.2074074074074074,0.17222222222222222,0.2074074074074074,0.1853968253968254,0.46180758017492707
