epoch,step,val_acc,val_balanced_acc,val_macro_precision,val_macro_recall,val_macro_f1,val_weighted_f1,test_acc,test_loss,test_balanced_acc,test_macro_precision,test_macro_recall,test_macro_f1,test_weighted_f1
0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.9994612068965517,,0.851732012970403,0.9738030636128823,0.851732012970403,0.8884464967437105,0.9994313955989922
