epoch,step,val_acc,val_balanced_acc,val_macro_precision,val_macro_recall,val_macro_f1,val_weighted_f1,test_acc,test_loss,test_balanced_acc,test_macro_precision,test_macro_recall,test_macro_f1,test_weighted_f1
0,0,0.4652777777777778,0.4663768115942029,0.4663312693498452,0.4663768115942029,0.4652519893899204,0.46509725906277627,0.4722222222222222,,0.47184837634275834,0.47172619047619047,0.47184837634275834,0.47142283082439496,0.4716512283666313
