epoch,step,val_acc,val_balanced_acc,val_macro_precision,val_macro_recall,val_macro_f1,val_weighted_f1,test_acc,test_loss,test_balanced_acc,test_macro_precision,test_macro_recall,test_macro_f1,test_weighted_f1
0,0,0.864406779661017,0.5093851132686085,0.5625,0.5093851132686085,0.49288208434058556,0.8165867693722485,0.8610169491525423,,0.5119047619047619,0.9302721088435374,0.5119047619047619,0.4857786658730496,0.7999662760792915
