epoch,step,test_acc,test_loss,test_balanced_acc,test_macro_precision,test_macro_recall,test_macro_f1,test_weighted_f1
0,0,0.8235294117647058,,0.7980769230769231,0.7583333333333333,0.7980769230769231,0.7733333333333333,0.8298039215686275
