epoch,step,test_acc,test_loss,test_balanced_acc,test_macro_precision,test_macro_recall,test_macro_f1,test_weighted_f1
0,0,0.9696969696969697,,0.9682692307692308,0.9682692307692308,0.9682692307692308,0.9682692307692308,0.9696969696969697
