epoch,step,test_acc,test_loss,test_balanced_acc,test_macro_precision,test_macro_recall,test_macro_f1,test_weighted_f1
0,0,0.9836065573770492,,0.9642857142857143,0.9895833333333333,0.9642857142857143,0.9762183235867445,0.9833892563832167
