epoch,step,val_acc,val_balanced_acc,val_macro_precision,val_macro_recall,val_macro_f1,val_weighted_f1,test_acc,test_loss,test_balanced_acc,test_macro_precision,test_macro_recall,test_macro_f1,test_weighted_f1
0,0,0.9801084990958409,0.9645040884374777,0.9843235930735931,0.9645040884374777,0.973896223066097,0.9800823956036543,0.9845708775313404,,0.9576582704130279,0.9880066355810617,0.9576582704130279,0.9716528940211326,0.9844818561278771
