epoch,step,val_acc,val_balanced_acc,val_macro_precision,val_macro_recall,val_macro_f1,val_weighted_f1,test_acc,test_loss,test_balanced_acc,test_macro_precision,test_macro_recall,test_macro_f1,test_weighted_f1
0,0,0.8559322033898306,0.5,0.4279661016949153,0.5,0.4611872146118721,0.7894899775559167,0.8673469387755102,,0.524390243902439,0.9332191780821918,0.524390243902439,0.5107318113932153,0.8119366201782613
