epoch,step,test_acc,test_loss,test_balanced_acc,test_macro_precision,test_macro_recall,test_macro_f1,test_weighted_f1
0,0,0.5217391304347826,,0.22044444444444444,0.2257142857142857,0.22044444444444444,0.20820512820512818,0.45875139353400224
