epoch,step,val_acc,val_balanced_acc,val_macro_precision,val_macro_recall,val_macro_f1,val_weighted_f1,test_acc,test_loss,test_balanced_acc,test_macro_precision,test_macro_recall,test_macro_f1,test_weighted_f1
0,0,0.992,0.9957264957264957,0.9444444444444444,0.9957264957264957,0.9684423125473365,0.9922181267356729,,,,,,,
