epoch,step,val_acc,val_balanced_acc,val_macro_precision,val_macro_recall,val_macro_f1,val_weighted_f1,test_acc,test_loss,test_balanced_acc,test_macro_precision,test_macro_recall,test_macro_f1,test_weighted_f1
0,0,0.972972972972973,0.934276702133845,0.9767359470949457,0.934276702133845,0.9514387202425116,0.9725512217536257,0.9675090252707581,,0.9184668213314486,0.9443981701835105,0.9184668213314486,0.9290367113201758,0.9673562629416974
