epoch,step,test_acc,test_loss,test_balanced_acc,test_macro_precision,test_macro_recall,test_macro_f1,test_weighted_f1
0,0,0.8269230769230769,,0.8215752146323254,0.8284407167365613,0.8215752146323254,0.823728813559322,0.8260104302477184
