epoch,step,test_acc,test_loss,test_balanced_acc,test_macro_precision,test_macro_recall,test_macro_f1,test_weighted_f1
0,0,0.9508196721311475,,0.8928571428571428,0.97,0.8928571428571428,0.9245360824742268,0.9486293729930708
