epoch,step,val_acc,val_balanced_acc,val_macro_precision,val_macro_recall,val_macro_f1,val_weighted_f1,test_acc,test_loss,test_balanced_acc,test_macro_precision,test_macro_recall,test_macro_f1,test_weighted_f1
0,0,0.7861915367483296,0.770591851742656,0.8020953687626101,0.770591851742656,0.7845358765232913,0.7857732095230969,0.7872577411450211,,0.7865203953693174,0.8123549303877474,0.7865203953693174,0.7975696004154852,0.7871201573983898
