epoch,step,train_acc,train_balanced_acc,train_loss,train_macro_f1,train_macro_precision,train_macro_recall,train_weighted_f1,val_acc,val_balanced_acc,val_loss,val_macro_f1,val_macro_precision,val_macro_recall,val_weighted_f1
0,0,,,,,,,,0.2857142984867096,0.2222222238779068,1.0325744152069092,0.24444444477558136,0.2777777910232544,0.2222222238779068,0.3142857253551483
0,0,0.4736842215061188,0.5238094925880432,1.062455177307129,0.45277777314186096,0.5070707201957703,0.5238094925880432,0.43464913964271545,,,,,,,
1,1,,,,,,,,0.2857142984867096,0.2222222238779068,0.9911452531814575,0.24444444477558136,0.2777777910232544,0.2222222238779068,0.3142857253551483
1,1,0.6315789222717285,0.6666666865348816,0.9655565023422241,0.6474747657775879,0.644444465637207,0.6666666865348816,0.6199362277984619,,,,,,,
2,2,,,,,,,,0.7142857313156128,0.7777778506278992,0.9582144618034363,0.7111111283302307,0.7222222685813904,0.7777778506278992,0.723809540271759
2,2,0.7894737124443054,0.8095238208770752,0.8793507814407349,0.8055555820465088,0.8222222328186035,0.8095238208770752,0.7850877642631531,,,,,,,
3,3,,,,,,,,0.7142857313156128,0.7777778506278992,0.9326285123825073,0.7111111283302307,0.7222222685813904,0.7777778506278992,0.723809540271759
3,3,0.8421052694320679,0.8571428656578064,0.8029108643531799,0.8564102053642273,0.8611111044883728,0.8571428656578064,0.8412954807281494,,,,,,,
4,4,,,,,,,,0.7142857313156128,0.7777778506278992,0.9125178456306458,0.7111111283302307,0.7222222685813904,0.7777778506278992,0.723809540271759
4,4,0.8421052694320679,0.8571428656578064,0.7347167730331421,0.8564102053642273,0.8611111044883728,0.8571428656578064,0.8412954807281494,,,,,,,
5,5,,,,,,,,0.7142857313156128,0.7777778506278992,0.8965519070625305,0.7111111283302307,0.7222222685813904,0.7777778506278992,0.723809540271759
5,5,0.8421052694320679,0.8571428656578064,0.6732178926467896,0.8564102053642273,0.8611111044883728,0.8571428656578064,0.8412954807281494,,,,,,,
6,6,,,,,,,,0.7142857313156128,0.7777778506278992,0.8837758302688599,0.7111111283302307,0.7222222685813904,0.7777778506278992,0.723809540271759
6,6,0.8421052694320679,0.8571428656578064,0.6172468066215515,0.8564102053642273,0.8611111044883728,0.8571428656578064,0.8412954807281494,,,,,,,
7,7,,,,,,,,0.7142857313156128,0.7777778506278992,0.8733978271484375,0.7111111283302307,0.7222222685813904,0.7777778506278992,0.723809540271759
7,7,0.8947368264198303,0.9047619700431824,0.5660523176193237,0.9047619700431824,0.9047619700431824,0.9047619700431824,0.8947368264198303,,,,,,,
8,8,,,,,,,,0.7142857313156128,0.7777778506278992,0.8646714091300964,0.7111111283302307,0.7222222685813904,0.7777778506278992,0.723809540271759
8,8,0.8947368264198303,0.9047619700431824,0.5191291570663452,0.9047619700431824,0.9047619700431824,0.9047619700431824,0.8947368264198303,,,,,,,
9,9,,,,,,,,0.7142857313156128,0.7777778506278992,0.8569008708000183,0.7111111283302307,0.7222222685813904,0.7777778506278992,0.723809540271759
9,9,0.8947368264198303,0.9047619700431824,0.4760846197605133,0.9047619700431824,0.9047619700431824,0.9047619700431824,0.8947368264198303,,,,,,,
10,10,,,,,,,,0.7142857313156128,0.7777778506278992,0.8496529459953308,0.7111111283302307,0.7222222685813904,0.7777778506278992,0.723809540271759
10,10,0.9473684430122375,0.9523809552192688,0.43657103180885315,0.952136754989624,0.9583333134651184,0.9523809552192688,0.9470985531806946,,,,,,,
11,11,,,,,,,,0.7142857313156128,0.7777778506278992,0.8426895141601562,0.7111111283302307,0.7222222685813904,0.7777778506278992,0.723809540271759
11,11,0.9473684430122375,0.9523809552192688,0.40027064085006714,0.952136754989624,0.9583333134651184,0.9523809552192688,0.9470985531806946,,,,,,,
12,12,,,,,,,,0.7142857313156128,0.7777778506278992,0.8358496427536011,0.7111111283302307,0.7222222685813904,0.7777778506278992,0.723809540271759
12,12,0.9473684430122375,0.9523809552192688,0.3668934106826782,0.952136754989624,0.9583333134651184,0.9523809552192688,0.9470985531806946,,,,,,,
13,13,,,,,,,,0.7142857313156128,0.7777778506278992,0.8290228843688965,0.7111111283302307,0.7222222685813904,0.7777778506278992,0.723809540271759
