epoch,step,test_acc,test_loss,test_balanced_acc,test_macro_precision,test_macro_recall,test_macro_f1,test_weighted_f1
0,0,0.8592057761732852,,0.5107196724843783,0.6809090909090909,0.5107196724843783,0.48637854799600627,0.8007540497217627
