epoch,step,test_acc,test_balanced_acc,test_loss,test_macro_f1,test_macro_precision,test_macro_recall,test_weighted_f1,train_acc,train_balanced_acc,train_loss,train_macro_f1,train_macro_precision,train_macro_recall,train_weighted_f1,val_acc,val_balanced_acc,val_loss,val_macro_f1,val_macro_precision,val_macro_recall,val_weighted_f1
0,246,,,,,,,,,,,,,,,0.865092933177948,0.3992915153503418,186.2710723876953,0.38082683086395264,0.5219897627830505,0.3992915153503418,0.8384475708007812
0,246,,,,,,,,0.8240053057670593,0.3251906633377075,8573.5224609375,0.3110847473144531,0.31761670112609863,0.3251906633377075,0.8266261219978333,,,,,,,
1,493,,,,,,,,,,,,,,,0.9092581868171692,0.4571026861667633,2089.457275390625,0.4492311477661133,0.5322358012199402,0.4571026861667633,0.8871266841888428
1,493,,,,,,,,0.8484516739845276,0.3789975643157959,2264.436767578125,0.3618113100528717,0.3575094938278198,0.3789975643157959,0.8496772050857544,,,,,,,
2,740,,,,,,,,,,,,,,,0.8769592046737671,0.3891122341156006,472.6220397949219,0.35484063625335693,0.34093305468559265,0.3891122341156006,0.8620362281799316
2,740,,,,,,,,0.8293673396110535,0.3018202483654022,1667.639404296875,0.29749158024787903,0.32397013902664185,0.3018202483654022,0.8312523365020752,,,,,,,
3,987,,,,,,,,,,,,,,,0.8699790835380554,0.36582764983177185,51.85546875,0.374294251203537,0.46296069025993347,0.36582764983177185,0.843637228012085
3,987,,,,,,,,0.8312551379203796,0.3092729151248932,1362.99072265625,0.30430594086647034,0.3310720920562744,0.3092729151248932,0.8347289562225342,,,,,,,
4,1234,,,,,,,,,,,,,,,0.8553842306137085,0.3295680582523346,38.82581329345703,0.2972087562084198,0.3378680944442749,0.3295680582523346,0.8392190933227539
4,1234,,,,,,,,0.8134875297546387,0.2905590832233429,792.2821044921875,0.2793976068496704,0.3002573847770691,0.2905590832233429,0.8176588416099548,,,,,,,
5,1481,,,,,,,,,,,,,,,0.8146455883979797,0.3288779556751251,14.000650405883789,0.29893553256988525,0.4177556037902832,0.3288779556751251,0.8134941458702087
5,1481,,,,,,,,0.8114093542098999,0.2724882662296295,290.47113037109375,0.2532980442047119,0.28083309531211853,0.2724882662296295,0.8183789849281311,,,,,,,
6,1728,,,,,,,,,,,,,,,0.7450345754623413,0.160331130027771,63.94667053222656,0.11408867686986923,0.17213015258312225,0.160331130027771,0.7445954084396362
6,1728,,,,,,,,0.7870423197746277,0.23647737503051758,365.455810546875,0.2111303061246872,0.2745327651500702,0.23647737503051758,0.7866953611373901,,,,,,,
7,1975,,,,,,,,,,,,,,,0.752458930015564,0.17040550708770752,1.2613295316696167,0.13053275644779205,0.17920076847076416,0.17040550708770752,0.758159339427948
7,1975,,,,,,,,0.7542991042137146,0.1592947095632553,25.745258331298828,0.12672477960586548,0.1791662573814392,0.1592947095632553,0.7467561960220337,,,,,,,
8,2222,,,,,,,,,,,,,,,0.7674344778060913,0.08418317884206772,0.7049899697303772,0.07420463860034943,0.11225811392068863,0.08418317884206772,0.667941153049469
8,2222,,,,,,,,0.7669903039932251,0.1249590739607811,147.4199676513672,0.12555934488773346,0.2198745757341385,0.1249590739607811,0.7153605818748474,,,,,,,
9,2469,,,,,,,,,,,,,,,0.7674979567527771,0.0833333358168602,0.6490615606307983,0.07237141579389572,0.06395816057920456,0.0833333358168602,0.6665389537811279
9,2469,,,,,,,,0.7764610648155212,0.10894168168306351,311.9223937988281,0.11301097273826599,0.20247255265712738,0.10894168168306351,0.6908050179481506,,,,,,,
10,2716,,,,,,,,,,,,,,,0.7674979567527771,0.0833333358168602,0.655530571937561,0.07237400859594345,0.06396222114562988,0.0833333358168602,0.6665628552436829
10,2716,,,,,,,,0.7730979323387146,0.09996617585420609,59.7998161315918,0.09983126074075699,0.18010874092578888,0.09996617585420609,0.680926501750946,,,,,,,
11,2963,,,,,,,,,,,,,,,0.7674979567527771,0.0833333358168602,0.6277387738227844,0.07237141579389572,0.06395816057920456,0.0833333358168602,0.6665389537811279
11,2963,,,,,,,,0.7721619606018066,0.09523659944534302,5.257410049438477,0.09423062205314636,0.21294517815113068,0.09523659944534302,0.677830696105957,,,,,,,
12,3210,,,,,,,,,,,,,,,0.7674979567527771,0.0833333358168602,0.628831148147583,0.07237141579389572,0.06395816057920456,0.0833333358168602,0.6665389537811279
12,3210,,,,,,,,0.7708293795585632,0.09158981591463089,10.253807067871094,0.08752725273370743,0.20176132023334503,0.09158981591463089,0.6744635105133057,,,,,,,
