epoch,step,test_acc,test_loss,test_balanced_acc,test_macro_precision,test_macro_recall,test_macro_f1,test_weighted_f1
0,0,0.9467592592592593,,0.9467592592592593,0.9472289570236231,0.9467592592592593,0.9467452766983787,0.9467452766983787
