epoch,step,train_acc,train_balanced_acc,train_loss,train_macro_f1,train_macro_precision,train_macro_recall,train_weighted_f1,val_acc,val_balanced_acc,val_loss,val_macro_f1,val_macro_precision,val_macro_recall,val_weighted_f1
0,0,,,,,,,,1.0,1.0,0.6029025316238403,1.0,1.0,1.0,1.0
0,0,0.6666666865348816,0.6666666865348816,0.8170149922370911,0.625,0.800000011920929,0.6666666865348816,0.625,,,,,,,
1,1,,,,,,,,1.0,1.0,0.5962868332862854,1.0,1.0,1.0,1.0
1,1,0.6666666865348816,0.6666666865348816,0.8087172508239746,0.625,0.800000011920929,0.6666666865348816,0.625,,,,,,,
2,2,,,,,,,,1.0,1.0,0.5898236036300659,1.0,1.0,1.0,1.0
2,2,0.6666666865348816,0.6666666865348816,0.8004767298698425,0.625,0.800000011920929,0.6666666865348816,0.625,,,,,,,
3,3,,,,,,,,1.0,1.0,0.5835155844688416,1.0,1.0,1.0,1.0
3,3,0.6666666865348816,0.6666666865348816,0.792295515537262,0.625,0.800000011920929,0.6666666865348816,0.625,,,,,,,
4,4,,,,,,,,0.6666666865348816,0.5,0.577362060546875,0.4000000059604645,0.3333333432674408,0.5,0.5333333611488342
4,4,0.6666666865348816,0.6666666865348816,0.7841756939888,0.625,0.800000011920929,0.6666666865348816,0.625,,,,,,,
5,5,,,,,,,,0.6666666865348816,0.5,0.5713619589805603,0.4000000059604645,0.3333333432674408,0.5,0.5333333611488342
5,5,0.6666666865348816,0.6666666865348816,0.7761173844337463,0.625,0.800000011920929,0.6666666865348816,0.625,,,,,,,
6,6,,,,,,,,0.6666666865348816,0.5,0.5655176639556885,0.4000000059604645,0.3333333432674408,0.5,0.5333333611488342
6,6,0.6666666865348816,0.6666666865348816,0.7681180834770203,0.625,0.800000011920929,0.6666666865348816,0.625,,,,,,,
7,7,,,,,,,,0.6666666865348816,0.5,0.5598282814025879,0.4000000059604645,0.3333333432674408,0.5,0.5333333611488342
7,7,0.6666666865348816,0.6666666865348816,0.7601842284202576,0.625,0.800000011920929,0.6666666865348816,0.625,,,,,,,
8,8,,,,,,,,0.6666666865348816,0.5,0.5542919635772705,0.4000000059604645,0.3333333432674408,0.5,0.5333333611488342
8,8,0.6666666865348816,0.6666666865348816,0.7523127198219299,0.625,0.800000011920929,0.6666666865348816,0.625,,,,,,,
9,9,,,,,,,,0.6666666865348816,0.5,0.5489113926887512,0.4000000059604645,0.3333333432674408,0.5,0.5333333611488342
9,9,0.6666666865348816,0.6666666865348816,0.7445060610771179,0.625,0.800000011920929,0.6666666865348816,0.625,,,,,,,
10,10,,,,,,,,0.6666666865348816,0.5,0.5436844825744629,0.4000000059604645,0.3333333432674408,0.5,0.5333333611488342
10,10,0.6666666865348816,0.6666666865348816,0.7367651462554932,0.625,0.800000011920929,0.6666666865348816,0.625,,,,,,,
11,11,,,,,,,,0.6666666865348816,0.5,0.538608968257904,0.4000000059604645,0.3333333432674408,0.5,0.5333333611488342
11,11,0.6666666865348816,0.6666666865348816,0.7290917038917542,0.625,0.800000011920929,0.6666666865348816,0.625,,,,,,,
12,12,,,,,,,,0.6666666865348816,0.5,0.5336858630180359,0.4000000059604645,0.3333333432674408,0.5,0.5333333611488342
12,12,0.6666666865348816,0.6666666865348816,0.7214835286140442,0.625,0.800000011920929,0.6666666865348816,0.625,,,,,,,
13,13,,,,,,,,0.6666666865348816,0.5,0.5289123058319092,0.4000000059604645,0.3333333432674408,0.5,0.5333333611488342
13,13,0.6666666865348816,0.6666666865348816,0.7139443755149841,0.625,0.800000011920929,0.6666666865348816,0.625,,,,,,,
14,14,,,,,,,,0.6666666865348816,0.5,0.5242888927459717,0.4000000059604645,0.3333333432674408,0.5,0.5333333611488342
14,14,0.8333333134651184,0.8333333730697632,0.7064745426177979,0.8285714387893677,0.875,0.8333333730697632,0.8285714387893677,,,,,,,
15,15,,,,,,,,0.6666666865348816,0.5,0.519810676574707,0.4000000059604645,0.3333333432674408,0.5,0.5333333611488342
15,15,0.8333333134651184,0.8333333730697632,0.699072539806366,0.8285714387893677,0.875,0.8333333730697632,0.8285714387893677,,,,,,,
16,16,,,,,,,,0.6666666865348816,0.5,0.515477180480957,0.4000000059604645,0.3333333432674408,0.5,0.5333333611488342
16,16,0.8333333134651184,0.8333333730697632,0.6917405724525452,0.8285714387893677,0.875,0.8333333730697632,0.8285714387893677,,,,,,,
17,17,,,,,,,,0.6666666865348816,0.5,0.5112838745117188,0.4000000059604645,0.3333333432674408,0.5,0.5333333611488342
17,17,0.8333333134651184,0.8333333730697632,0.6844797134399414,0.8285714387893677,0.875,0.8333333730697632,0.8285714387893677,,,,,,,
18,18,,,,,,,,0.6666666865348816,0.5,0.5072315335273743,0.4000000059604645,0.3333333432674408,0.5,0.5333333611488342
18,18,0.8333333134651184,0.8333333730697632,0.6772892475128174,0.8285714387893677,0.875,0.8333333730697632,0.8285714387893677,,,,,,,
19,19,,,,,,,,0.6666666865348816,0.5,0.503314197063446,0.4000000059604645,0.3333333432674408,0.5,0.5333333611488342
19,19,0.8333333134651184,0.8333333730697632,0.6701688766479492,0.8285714387893677,0.875,0.8333333730697632,0.8285714387893677,,,,,,,
20,20,,,,,,,,0.6666666865348816,0.5,0.49952998757362366,0.4000000059604645,0.3333333432674408,0.5,0.5333333611488342
20,20,0.8333333134651184,0.8333333730697632,0.6631197333335876,0.8285714387893677,0.875,0.8333333730697632,0.8285714387893677,,,,,,,
21,21,,,,,,,,0.6666666865348816,0.5,0.49587544798851013,0.4000000059604645,0.3333333432674408,0.5,0.5333333611488342
21,21,0.8333333134651184,0.8333333730697632,0.6561441421508789,0.8285714387893677,0.875,0.8333333730697632,0.8285714387893677,,,,,,,
22,22,,,,,,,,0.6666666865348816,0.5,0.4923464357852936,0.4000000059604645,0.3333333432674408,0.5,0.5333333611488342
22,22,0.8333333134651184,0.8333333730697632,0.6492384076118469,0.8285714387893677,0.875,0.8333333730697632,0.8285714387893677,,,,,,,
